customer_id,avg_order_value,purchase_frequency,recency_days,category_affinity_score
CUST02970,163.0,36,57,0.109
CUST02971,184.0,18,39,0.13
CUST02972,176.0,61,19,0.354
CUST02973,93.0,11,51,0.135
CUST02974,77.0,16,78,0.122
CUST02975,133.0,11,40,0.122
CUST02976,393.0,81,10,0.452
CUST02977,103.0,18,36,0.106
CUST02978,378.0,89,5,0.714
CUST02979,83.0,6,37,0.131
CUST02980,42.0,7,129,0.016
CUST02981,182.0,35,36,0.218
CUST02982,162.0,63,23,0.547
CUST02983,65.0,15,68,0.062
CUST02984,80.0,15,51,0.112
CUST02985,117.0,35,47,0.183
CUST02986,49.0,6,117,0.033
CUST02987,252.0,58,13,0.949
CUST02988,100.0,18,33,0.291
CUST02989,63.0,10,85,0.147
CUST02990,21.0,7,174,0.024
CUST02991,170.0,56,21,0.409
CUST02992,108.0,9,50,0.155
CUST02993,186.0,25,38,0.277
CUST02994,198.0,23,21,0.21
CUST02995,247.0,57,11,0.204
CUST02996,23.0,0,127,0.032
CUST02997,207.0,53,28,0.208
CUST02998,172.0,17,48,0.216
CUST02999,277.0,66,14,0.27
CUST03000,23.0,2,146,0.034
CUST03001,51.0,8,68,0.153
CUST03002,87.0,8,35,0.132
CUST03003,176.0,51,10,0.44
CUST03004,66.0,5,78,0.103
CUST03005,105.0,10,57,0.128
CUST03006,112.0,14,86,0.084
CUST03007,35.0,8,88,0.014
CUST03008,364.0,79,11,0.767
CUST03009,79.0,14,69,0.098
CUST03010,333.0,76,5,0.68
CUST03011,127.0,23,21,0.238
CUST03012,284.0,58,21,0.332
CUST03013,156.0,20,44,0.238
CUST03014,105.0,39,25,0.126
CUST03015,96.0,10,41,0.147
CUST03016,122.0,39,55,0.139
CUST03017,112.0,18,34,0.137
CUST03018,184.0,17,57,0.285
CUST03019,233.0,93,14,0.571
CUST03020,119.0,11,77,0.103
CUST03021,281.0,69,17,0.205
CUST03022,105.0,33,56,0.12
CUST03023,94.0,11,53,0.08
CUST03024,131.0,22,43,0.23
CUST03025,200.0,86,1,0.51
CUST03026,122.0,27,27,0.292
CUST03027,48.0,3,127,0.053
CUST03028,116.0,14,50,0.066
CUST03029,76.0,11,82,0.134
CUST03030,85.0,13,63,0.106
CUST03031,202.0,42,29,0.304
CUST03032,151.0,14,52,0.275
CUST03033,101.0,8,69,0.132
CUST03034,239.0,60,13,0.335
CUST03035,256.0,32,15,0.21
CUST03036,246.0,47,26,0.267
CUST03037,131.0,12,25,0.154
CUST03038,18.0,4,163,0.01
CUST03039,270.0,99,11,0.708
CUST03040,105.0,26,58,0.131
CUST03041,296.0,60,15,0.338
CUST03042,33.0,7,67,0.045
CUST03043,294.0,66,17,0.459
CUST03044,148.0,38,48,0.226
CUST03045,105.0,16,76,0.099
CUST03046,62.0,9,42,0.139
CUST03047,129.0,38,49,0.198
CUST03048,120.0,26,30,0.299
CUST03049,179.0,37,51,0.179
CUST03050,150.0,32,29,0.464
CUST03051,232.0,52,20,0.216
CUST03052,180.0,21,56,0.117
CUST03053,235.0,63,26,0.27
CUST03054,262.0,53,23,0.35
CUST03055,87.0,6,43,0.156
CUST03056,19.0,0,97,0.052
CUST03057,87.0,17,41,0.09
CUST03058,335.0,92,1,0.688
CUST03059,276.0,83,3,0.637
CUST03060,35.0,2,85,0.026
CUST03061,183.0,69,12,0.554
CUST03062,356.0,94,7,0.668
CUST03063,156.0,30,45,0.232
CUST03064,93.0,8,57,0.15
CUST03065,72.0,13,50,0.065
CUST03066,206.0,47,25,0.599
CUST03067,392.0,96,7,0.98
CUST03068,49.0,8,171,0.013
CUST03069,229.0,67,23,0.592
CUST03070,89.0,5,40,0.085
CUST03071,78.0,14,56,0.095
CUST03072,78.0,6,61,0.091
CUST03073,128.0,22,45,0.276
CUST03074,296.0,66,19,0.494
CUST03075,130.0,13,29,0.183
CUST03076,22.0,8,64,0.026
CUST03077,33.0,8,116,0.031
CUST03078,265.0,30,11,0.593
CUST03079,218.0,30,14,0.273
CUST03080,19.0,7,62,0.026
CUST03081,116.0,11,47,0.054
CUST03082,31.0,5,150,0.035
CUST03083,298.0,56,16,0.279
CUST03084,162.0,36,36,0.26
CUST03085,96.0,12,69,0.096
CUST03086,105.0,17,57,0.073
CUST03087,140.0,31,58,0.257
CUST03088,236.0,51,6,0.467
CUST03089,108.0,26,57,0.149
CUST03090,195.0,64,20,0.316
CUST03091,131.0,12,20,0.181
CUST03092,12.0,9,61,0.015
CUST03093,129.0,39,24,0.161
CUST03094,101.0,8,84,0.048
CUST03095,162.0,33,28,0.393
CUST03096,53.0,11,81,0.05
CUST03097,11.0,8,97,0.052
CUST03098,180.0,54,23,0.33
CUST03099,362.0,57,6,0.771
CUST03100,125.0,34,27,0.253
CUST03101,394.0,92,12,0.74
CUST03102,69.0,16,88,0.112
CUST03103,22.0,7,106,0.036
CUST03104,156.0,28,27,0.258
CUST03105,182.0,37,10,0.361
CUST03106,156.0,13,51,0.162
CUST03107,51.0,12,55,0.115
CUST03108,229.0,59,10,0.611
CUST03109,147.0,13,43,0.225
CUST03110,67.0,16,49,0.141
CUST03111,76.0,11,48,0.144
CUST03112,176.0,46,10,0.41
CUST03113,62.0,13,82,0.157
CUST03114,391.0,67,7,0.549
CUST03115,276.0,39,11,0.537
CUST03116,13.0,0,164,0.036
CUST03117,50.0,7,59,0.043
CUST03118,369.0,81,4,0.853
CUST03119,154.0,34,14,0.572
CUST03120,163.0,49,19,0.596
CUST03121,253.0,30,11,0.22
CUST03122,163.0,58,23,0.41
CUST03123,288.0,93,3,0.845
CUST03124,116.0,22,27,0.224
CUST03125,99.0,18,61,0.144
CUST03126,100.0,10,55,0.142
CUST03127,97.0,11,69,0.049
CUST03128,342.0,50,10,0.533
CUST03129,30.0,4,72,0.014
CUST03130,110.0,16,68,0.138
CUST03131,118.0,15,62,0.13
CUST03132,62.0,8,39,0.081
CUST03133,25.0,4,64,0.028
CUST03134,194.0,28,29,0.266
CUST03135,187.0,39,26,0.57
CUST03136,88.0,17,67,0.065
CUST03137,54.0,8,63,0.086
CUST03138,99.0,10,62,0.138
CUST03139,169.0,17,49,0.205
CUST03140,388.0,62,2,0.591
CUST03141,173.0,12,39,0.247
CUST03142,22.0,2,147,0.03
CUST03143,125.0,27,20,0.298
CUST03144,141.0,13,40,0.137
CUST03145,287.0,51,15,0.321
CUST03146,142.0,34,36,0.141
CUST03147,30.0,5,151,0.014
CUST03148,61.0,15,45,0.087
CUST03149,50.0,5,42,0.097
CUST03150,116.0,29,23,0.121
CUST03151,104.0,13,40,0.066
CUST03152,229.0,30,29,0.43
CUST03153,76.0,19,60,0.044
CUST03154,142.0,10,22,0.221
CUST03155,128.0,33,47,0.19
CUST03156,84.0,11,84,0.091
CUST03157,19.0,0,75,0.01
CUST03158,368.0,98,4,0.496
CUST03159,98.0,8,64,0.062
CUST03160,240.0,69,18,0.324
CUST03161,176.0,26,45,0.192
CUST03162,242.0,84,9,0.568
CUST03163,182.0,34,52,0.299
CUST03164,178.0,16,49,0.251
CUST03165,248.0,58,3,0.948
CUST03166,115.0,32,58,0.265
CUST03167,35.0,7,127,0.03
CUST03168,164.0,33,20,0.521
CUST03169,105.0,12,88,0.126
CUST03170,131.0,26,51,0.18
CUST03171,84.0,5,85,0.051
CUST03172,274.0,52,17,0.55
CUST03173,277.0,43,12,0.406
CUST03174,235.0,38,29,0.379
CUST03175,280.0,79,12,0.546
CUST03176,209.0,65,19,0.598
CUST03177,105.0,8,57,0.155
CUST03178,24.0,3,72,0.021
CUST03179,90.0,16,56,0.095
CUST03180,59.0,7,62,0.067
CUST03181,269.0,51,20,0.489
CUST03182,270.0,51,12,0.426
CUST03183,135.0,10,45,0.206
CUST03184,218.0,48,10,0.481
CUST03185,116.0,35,35,0.222
CUST03186,186.0,39,52,0.161
CUST03187,161.0,34,54,0.103
CUST03188,196.0,31,51,0.261
CUST03189,61.0,11,30,0.093
CUST03190,76.0,6,37,0.153
CUST03191,151.0,16,59,0.158
CUST03192,13.0,7,76,0.049
CUST03193,43.0,8,152,0.051
CUST03194,193.0,38,59,0.117
CUST03195,148.0,34,32,0.242
CUST03196,195.0,17,28,0.188
CUST03197,25.0,3,124,0.015
CUST03198,49.0,9,160,0.012
CUST03199,193.0,35,24,0.526
CUST03200,168.0,13,21,0.253
CUST03201,197.0,16,45,0.227
CUST03202,184.0,38,58,0.123
CUST03203,228.0,34,21,0.54
CUST03204,10.0,9,136,0.053
CUST03205,69.0,14,51,0.075
CUST03206,64.0,11,81,0.154
CUST03207,19.0,6,116,0.039
CUST03208,71.0,15,68,0.148
CUST03209,118.0,31,36,0.121
CUST03210,73.0,16,89,0.063
CUST03211,241.0,68,24,0.328
CUST03212,68.0,8,34,0.12
CUST03213,268.0,43,23,0.382
CUST03214,89.0,13,32,0.088
CUST03215,249.0,38,29,0.579
CUST03216,234.0,30,24,0.382
CUST03217,281.0,37,29,0.208
CUST03218,215.0,58,7,0.862
CUST03219,50.0,8,81,0.092
CUST03220,81.0,9,80,0.146
CUST03221,141.0,18,41,0.171
CUST03222,194.0,46,15,0.415
CUST03223,267.0,93,12,0.646
CUST03224,352.0,50,1,0.613
CUST03225,209.0,39,23,0.215
CUST03226,19.0,3,121,0.023
CUST03227,262.0,32,12,0.31
CUST03228,173.0,38,50,0.114
CUST03229,156.0,35,20,0.303
CUST03230,278.0,35,18,0.588
CUST03231,196.0,16,32,0.287
CUST03232,112.0,12,42,0.046
CUST03233,153.0,58,13,0.533
CUST03234,316.0,73,6,0.962
CUST03235,177.0,36,21,0.288
CUST03236,284.0,64,12,0.461
CUST03237,286.0,51,11,0.445
CUST03238,10.0,8,148,0.037
CUST03239,111.0,9,88,0.07
CUST03240,154.0,26,54,0.228
CUST03241,163.0,15,35,0.179
CUST03242,163.0,16,34,0.138
CUST03243,133.0,35,57,0.149
CUST03244,71.0,15,49,0.107
CUST03245,57.0,18,48,0.109
CUST03246,156.0,37,13,0.386
CUST03247,194.0,32,53,0.193
CUST03248,161.0,36,34,0.278
CUST03249,26.0,8,134,0.053
CUST03250,114.0,17,31,0.081
CUST03251,134.0,39,53,0.115
CUST03252,285.0,37,28,0.585
CUST03253,53.0,5,87,0.107
CUST03254,226.0,53,28,0.211
CUST03255,160.0,31,31,0.272
CUST03256,218.0,69,12,0.514
CUST03257,78.0,15,63,0.133
CUST03258,212.0,48,29,0.487
CUST03259,141.0,32,53,0.123
CUST03260,34.0,4,71,0.012
CUST03261,230.0,67,19,0.389
CUST03262,117.0,39,23,0.264
CUST03263,105.0,11,56,0.191
CUST03264,301.0,60,13,0.858
CUST03265,77.0,17,53,0.073
CUST03266,313.0,81,11,0.554
CUST03267,153.0,10,45,0.104
CUST03268,147.0,20,53,0.258
CUST03269,107.0,19,84,0.093
CUST03270,75.0,17,66,0.089
CUST03271,257.0,58,15,0.58
CUST03272,381.0,83,12,0.92
CUST03273,100.0,13,78,0.054
CUST03274,186.0,24,31,0.17
CUST03275,55.0,12,78,0.065
CUST03276,106.0,18,40,0.098
CUST03277,106.0,6,64,0.139
CUST03278,158.0,12,40,0.295
CUST03279,100.0,28,29,0.143
CUST03280,68.0,13,49,0.146
CUST03281,132.0,35,23,0.294
CUST03282,236.0,48,24,0.578
CUST03283,21.0,2,72,0.013
CUST03284,34.0,8,83,0.044
CUST03285,131.0,24,49,0.161
CUST03286,262.0,97,8,0.583
CUST03287,139.0,38,41,0.137
CUST03288,102.0,6,82,0.096
CUST03289,37.0,9,149,0.017
CUST03290,227.0,60,26,0.23
CUST03291,295.0,68,9,0.921
CUST03292,11.0,8,73,0.04
CUST03293,192.0,39,43,0.195
CUST03294,149.0,31,56,0.127
CUST03295,29.0,5,91,0.032
CUST03296,259.0,88,11,0.44
CUST03297,99.0,14,81,0.105
CUST03298,353.0,74,7,0.452
CUST03299,128.0,27,46,0.219
CUST03300,75.0,13,31,0.058
CUST03301,199.0,17,51,0.147
CUST03302,34.0,8,87,0.039
CUST03303,198.0,22,45,0.143
CUST03304,144.0,39,27,0.12
CUST03305,212.0,31,16,0.587
CUST03306,197.0,12,51,0.125
CUST03307,144.0,10,30,0.287
CUST03308,285.0,74,5,0.623
CUST03309,198.0,28,44,0.183
CUST03310,106.0,18,27,0.227
CUST03311,107.0,14,54,0.072
CUST03312,53.0,8,68,0.076
CUST03313,119.0,11,42,0.093
CUST03314,203.0,64,11,0.795
CUST03315,223.0,59,15,0.479
CUST03316,116.0,17,66,0.076
CUST03317,136.0,11,22,0.204
CUST03318,366.0,65,6,0.701
CUST03319,88.0,19,41,0.142
CUST03320,105.0,6,39,0.081
CUST03321,147.0,32,42,0.256
CUST03322,388.0,67,3,0.991
CUST03323,77.0,17,82,0.079
CUST03324,125.0,25,47,0.265
CUST03325,51.0,6,37,0.115
CUST03326,77.0,5,48,0.084
CUST03327,61.0,18,32,0.12
CUST03328,170.0,36,58,0.245
CUST03329,244.0,68,12,0.504
CUST03330,101.0,19,53,0.137
CUST03331,67.0,18,52,0.147
CUST03332,93.0,6,55,0.143
CUST03333,152.0,50,20,0.258
CUST03334,185.0,35,25,0.399
CUST03335,12.0,6,110,0.021
CUST03336,60.0,12,37,0.108
CUST03337,48.0,0,112,0.049
CUST03338,67.0,11,36,0.055
CUST03339,173.0,39,24,0.282
CUST03340,82.0,18,33,0.055
CUST03341,14.0,5,80,0.042
CUST03342,135.0,33,24,0.146
CUST03343,59.0,11,79,0.086
CUST03344,172.0,66,26,0.263
CUST03345,134.0,38,44,0.181
CUST03346,94.0,14,83,0.132
CUST03347,280.0,44,21,0.466
CUST03348,299.0,52,26,0.469
CUST03349,141.0,32,27,0.292
CUST03350,179.0,61,26,0.398
CUST03351,289.0,47,10,0.242
CUST03352,156.0,32,44,0.159
CUST03353,10.0,9,133,0.038
CUST03354,154.0,15,21,0.177
CUST03355,256.0,68,13,0.348
CUST03356,315.0,75,14,0.898
CUST03357,94.0,13,72,0.146
CUST03358,146.0,25,51,0.296
CUST03359,88.0,11,38,0.061
CUST03360,115.0,7,73,0.14
CUST03361,95.0,6,48,0.134
CUST03362,276.0,58,28,0.397
CUST03363,104.0,9,35,0.134
CUST03364,171.0,67,14,0.504
CUST03365,44.0,8,117,0.035
CUST03366,98.0,15,55,0.146
CUST03367,157.0,26,57,0.139
CUST03368,220.0,64,29,0.507
CUST03369,177.0,59,21,0.204
CUST03370,86.0,12,43,0.094
CUST03371,169.0,51,23,0.6
CUST03372,126.0,11,26,0.195
CUST03373,290.0,67,19,0.357
CUST03374,60.0,5,62,0.077
CUST03375,83.0,10,52,0.06
CUST03376,115.0,12,76,0.089
CUST03377,65.0,5,83,0.09
CUST03378,160.0,56,15,0.55
CUST03379,250.0,72,13,0.673
CUST03380,90.0,10,86,0.098
CUST03381,112.0,20,34,0.222
CUST03382,119.0,35,28,0.143
CUST03383,220.0,53,5,0.97
CUST03384,237.0,36,29,0.439
CUST03385,243.0,62,10,0.505
CUST03386,47.0,2,137,0.056
CUST03387,286.0,50,19,0.482
CUST03388,197.0,17,36,0.296
CUST03389,252.0,88,11,0.89
CUST03390,51.0,14,81,0.044
CUST03391,109.0,37,35,0.152
CUST03392,47.0,0,169,0.026
CUST03393,32.0,3,175,0.012
CUST03394,100.0,38,23,0.146
CUST03395,11.0,7,145,0.025
CUST03396,18.0,1,166,0.033
CUST03397,69.0,6,34,0.121
CUST03398,76.0,6,67,0.045
CUST03399,198.0,40,14,0.517
CUST03400,156.0,18,53,0.252
CUST03401,322.0,87,6,0.514
CUST03402,395.0,67,1,0.871
CUST03403,49.0,2,94,0.046
CUST03404,160.0,19,34,0.162
CUST03405,87.0,19,46,0.07
CUST03406,92.0,10,71,0.117
CUST03407,36.0,0,110,0.037
CUST03408,17.0,2,139,0.05
CUST03409,252.0,36,15,0.343
CUST03410,369.0,73,5,0.922
CUST03411,157.0,31,48,0.155
CUST03412,198.0,38,27,0.233
CUST03413,341.0,58,2,0.442
CUST03414,185.0,16,24,0.171
CUST03415,96.0,15,66,0.052
CUST03416,104.0,17,48,0.146
CUST03417,139.0,34,59,0.29
CUST03418,65.0,15,78,0.148
CUST03419,282.0,64,10,0.34
CUST03420,227.0,70,9,0.714
CUST03421,94.0,6,32,0.113
CUST03422,95.0,7,69,0.07
CUST03423,86.0,8,47,0.097
CUST03424,246.0,70,13,0.562
CUST03425,114.0,14,36,0.059
CUST03426,77.0,10,89,0.042
CUST03427,107.0,32,34,0.278
CUST03428,110.0,17,64,0.078
CUST03429,41.0,0,171,0.055
CUST03430,120.0,35,53,0.102
CUST03431,154.0,26,36,0.199
CUST03432,21.0,9,115,0.05
CUST03433,61.0,8,65,0.145
CUST03434,124.0,29,25,0.178
CUST03435,72.0,15,35,0.093
CUST03436,154.0,12,38,0.174
CUST03437,270.0,64,16,0.329
CUST03438,169.0,13,56,0.19
CUST03439,21.0,2,139,0.014
CUST03440,30.0,8,128,0.043
CUST03441,186.0,39,51,0.178
CUST03442,178.0,20,24,0.144
CUST03443,225.0,41,21,0.353
CUST03444,42.0,3,80,0.059
CUST03445,18.0,9,122,0.059
CUST03446,74.0,15,81,0.09
CUST03447,106.0,7,74,0.146
CUST03448,98.0,15,65,0.1
CUST03449,192.0,39,50,0.216
CUST03450,284.0,73,14,0.629
CUST03451,195.0,18,57,0.298
CUST03452,81.0,11,68,0.053
CUST03453,97.0,15,85,0.148
CUST03454,160.0,11,59,0.247
CUST03455,21.0,9,74,0.053
CUST03456,207.0,58,22,0.301
CUST03457,101.0,17,50,0.188
CUST03458,89.0,14,45,0.152
CUST03459,99.0,13,88,0.071
CUST03460,106.0,5,40,0.064
CUST03461,253.0,40,22,0.366
CUST03462,172.0,44,24,0.422
CUST03463,98.0,5,79,0.155
CUST03464,117.0,32,51,0.112
CUST03465,202.0,45,17,0.225
CUST03466,74.0,18,80,0.093
CUST03467,148.0,28,43,0.166
CUST03468,78.0,7,66,0.146
CUST03469,84.0,11,34,0.116
CUST03470,208.0,46,24,0.256
CUST03471,326.0,63,6,0.572
CUST03472,53.0,19,78,0.069
CUST03473,77.0,17,56,0.084
CUST03474,51.0,6,31,0.09
CUST03475,76.0,7,85,0.053
CUST03476,90.0,12,57,0.154
CUST03477,16.0,1,135,0.021
CUST03478,144.0,10,46,0.262
CUST03479,145.0,16,34,0.282
CUST03480,136.0,23,41,0.292
CUST03481,206.0,46,26,0.357
CUST03482,160.0,19,51,0.152
CUST03483,248.0,44,18,0.238
CUST03484,37.0,1,166,0.03
CUST03485,112.0,13,38,0.202
CUST03486,165.0,10,36,0.136
CUST03487,174.0,17,59,0.23
CUST03488,277.0,94,6,0.493
CUST03489,275.0,61,5,0.955
CUST03490,144.0,18,53,0.199
CUST03491,349.0,80,13,0.72
CUST03492,98.0,9,57,0.118
CUST03493,16.0,9,150,0.056
CUST03494,24.0,5,168,0.049
CUST03495,86.0,12,82,0.087
CUST03496,151.0,47,15,0.478
CUST03497,10.0,9,92,0.03
CUST03498,17.0,8,99,0.059
CUST03499,269.0,68,23,0.39
CUST03500,91.0,9,89,0.078
CUST03501,219.0,44,18,0.487
CUST03502,112.0,11,40,0.045
CUST03503,17.0,1,99,0.058
CUST03504,308.0,91,5,0.821
CUST03505,12.0,2,155,0.014
CUST03506,90.0,6,61,0.093
CUST03507,38.0,7,149,0.023
CUST03508,127.0,15,33,0.232
CUST03509,107.0,11,87,0.109
CUST03510,358.0,79,7,0.938
CUST03511,135.0,37,43,0.264
CUST03512,322.0,63,8,0.579
CUST03513,44.0,7,91,0.016
CUST03514,78.0,9,60,0.077
CUST03515,33.0,1,93,0.032
CUST03516,22.0,3,70,0.027
CUST03517,371.0,56,13,0.513
CUST03518,181.0,31,41,0.176
CUST03519,368.0,65,7,0.676
CUST03520,271.0,36,15,0.522
CUST03521,181.0,50,15,0.284
CUST03522,127.0,14,24,0.194
CUST03523,160.0,51,15,0.517
CUST03524,164.0,59,14,0.373
CUST03525,206.0,30,12,0.45
CUST03526,157.0,53,20,0.244
CUST03527,17.0,4,168,0.06
CUST03528,109.0,16,61,0.153
CUST03529,30.0,4,93,0.025
CUST03530,136.0,25,56,0.168
CUST03531,230.0,61,22,0.274
CUST03532,51.0,11,68,0.052
CUST03533,128.0,29,42,0.22
CUST03534,263.0,66,16,0.305
CUST03535,298.0,61,24,0.585
CUST03536,153.0,41,14,0.477
CUST03537,223.0,46,23,0.264
CUST03538,154.0,36,59,0.112
CUST03539,51.0,10,80,0.049
CUST03540,227.0,81,7,0.649
CUST03541,289.0,34,15,0.352
CUST03542,78.0,18,37,0.046
CUST03543,208.0,44,24,0.305
CUST03544,136.0,17,57,0.124
CUST03545,30.0,3,73,0.027
CUST03546,188.0,33,11,0.311
CUST03547,260.0,80,1,0.433
CUST03548,113.0,24,27,0.286
CUST03549,121.0,19,46,0.159
CUST03550,196.0,37,48,0.23
CUST03551,108.0,18,57,0.063
CUST03552,151.0,62,29,0.352
CUST03553,139.0,28,51,0.29
CUST03554,151.0,24,35,0.122
CUST03555,295.0,33,11,0.583
CUST03556,68.0,19,68,0.068
CUST03557,171.0,32,20,0.59
CUST03558,188.0,15,58,0.288
CUST03559,230.0,90,11,0.802
CUST03560,157.0,37,59,0.164
CUST03561,166.0,38,25,0.107
CUST03562,50.0,17,75,0.091
CUST03563,394.0,80,6,0.938
CUST03564,121.0,10,49,0.294
CUST03565,106.0,34,58,0.245
CUST03566,85.0,15,53,0.111
CUST03567,174.0,32,38,0.261
CUST03568,109.0,14,81,0.084
CUST03569,63.0,6,57,0.143
CUST03570,13.0,9,110,0.028
CUST03571,107.0,37,53,0.23
CUST03572,130.0,16,47,0.287
CUST03573,56.0,12,64,0.141
CUST03574,39.0,7,159,0.045
CUST03575,20.0,3,148,0.014
CUST03576,148.0,37,43,0.189
CUST03577,217.0,46,22,0.283
CUST03578,102.0,10,40,0.116
CUST03579,77.0,15,68,0.13
CUST03580,177.0,11,26,0.227
CUST03581,163.0,25,36,0.223
CUST03582,62.0,16,83,0.117
CUST03583,111.0,22,59,0.117
CUST03584,39.0,4,78,0.022
CUST03585,184.0,35,33,0.148
CUST03586,113.0,26,24,0.185
CUST03587,101.0,35,26,0.146
CUST03588,106.0,11,47,0.086
CUST03589,279.0,35,22,0.264
CUST03590,212.0,45,13,0.36
CUST03591,38.0,0,118,0.034
CUST03592,156.0,54,18,0.444
CUST03593,194.0,18,35,0.224
CUST03594,167.0,39,48,0.21
CUST03595,125.0,32,46,0.234
CUST03596,82.0,12,75,0.143
CUST03597,232.0,42,29,0.479
CUST03598,182.0,18,43,0.186
CUST03599,123.0,12,56,0.255
CUST03600,97.0,14,60,0.155
CUST03601,198.0,49,15,0.477
CUST03602,197.0,21,54,0.292
CUST03603,191.0,36,14,0.224
CUST03604,231.0,39,11,0.582
CUST03605,262.0,51,18,0.394
CUST03606,196.0,60,22,0.511
CUST03607,93.0,17,69,0.049
CUST03608,167.0,39,29,0.28
CUST03609,25.0,5,123,0.018
CUST03610,44.0,6,83,0.053
CUST03611,193.0,20,29,0.224
CUST03612,161.0,32,14,0.571
CUST03613,178.0,27,53,0.178
CUST03614,76.0,16,48,0.059
CUST03615,135.0,37,25,0.139
CUST03616,314.0,95,3,0.971
CUST03617,139.0,32,43,0.167
CUST03618,74.0,6,63,0.058
CUST03619,82.0,16,50,0.072
CUST03620,167.0,35,11,0.41
CUST03621,114.0,12,46,0.102
CUST03622,253.0,64,16,0.413
CUST03623,266.0,52,18,0.215
CUST03624,16.0,1,107,0.015
CUST03625,231.0,57,17,0.564
CUST03626,251.0,62,15,0.587
CUST03627,220.0,69,6,0.856
CUST03628,28.0,0,154,0.024
CUST03629,50.0,10,40,0.108
CUST03630,58.0,15,51,0.156
CUST03631,82.0,12,33,0.132
CUST03632,231.0,31,19,0.581
CUST03633,116.0,20,55,0.165
CUST03634,167.0,24,29,0.128
CUST03635,309.0,84,14,0.936
CUST03636,134.0,18,49,0.119
CUST03637,40.0,7,134,0.037
CUST03638,337.0,51,1,0.505
CUST03639,170.0,44,20,0.593
CUST03640,245.0,33,29,0.349
CUST03641,295.0,40,25,0.294
CUST03642,28.0,1,172,0.026
CUST03643,130.0,12,35,0.183
CUST03644,186.0,20,41,0.206
CUST03645,68.0,10,39,0.121
CUST03646,181.0,52,24,0.294
CUST03647,161.0,21,44,0.145
CUST03648,195.0,22,57,0.294
CUST03649,123.0,19,29,0.245
CUST03650,26.0,2,74,0.04
CUST03651,109.0,17,45,0.072
CUST03652,154.0,30,52,0.192
CUST03653,106.0,9,89,0.086
CUST03654,168.0,52,17,0.327
CUST03655,362.0,78,10,0.965
CUST03656,215.0,39,13,0.504
CUST03657,118.0,29,38,0.121
CUST03658,144.0,26,57,0.241
CUST03659,100.0,11,30,0.099
CUST03660,18.0,5,84,0.033
CUST03661,191.0,38,32,0.199
CUST03662,184.0,25,45,0.175
CUST03663,332.0,96,4,0.662
CUST03664,264.0,76,9,0.736
CUST03665,188.0,16,30,0.205
CUST03666,101.0,11,33,0.217
CUST03667,72.0,15,44,0.047
CUST03668,258.0,39,28,0.465
CUST03669,229.0,68,13,0.424
CUST03670,182.0,38,49,0.205
CUST03671,154.0,38,11,0.209
CUST03672,327.0,52,14,0.741
CUST03673,104.0,14,56,0.138
CUST03674,224.0,48,22,0.527
CUST03675,81.0,15,50,0.11
CUST03676,269.0,60,14,0.336
CUST03677,250.0,43,15,0.485
CUST03678,106.0,14,28,0.19
CUST03679,60.0,13,58,0.105
CUST03680,159.0,33,25,0.269
CUST03681,85.0,19,36,0.078
CUST03682,295.0,46,18,0.258
CUST03683,60.0,7,77,0.092
CUST03684,283.0,59,11,0.282
CUST03685,86.0,11,50,0.114
CUST03686,136.0,33,57,0.25
CUST03687,19.0,3,173,0.043
CUST03688,182.0,33,52,0.19
CUST03689,350.0,85,14,0.458
CUST03690,378.0,61,5,0.831
CUST03691,114.0,6,63,0.071
CUST03692,176.0,25,21,0.104
CUST03693,82.0,7,64,0.16
CUST03694,221.0,44,13,0.494
CUST03695,127.0,31,35,0.177
CUST03696,272.0,84,6,0.416
CUST03697,45.0,0,146,0.039
CUST03698,114.0,5,37,0.135
CUST03699,23.0,7,139,0.054
CUST03700,298.0,67,29,0.46
CUST03701,73.0,15,32,0.086
CUST03702,118.0,17,52,0.062
CUST03703,106.0,12,20,0.165
CUST03704,66.0,19,38,0.143
CUST03705,35.0,0,103,0.026
CUST03706,31.0,8,61,0.023
CUST03707,102.0,14,78,0.069
CUST03708,227.0,44,13,0.55
CUST03709,279.0,32,11,0.258
CUST03710,45.0,1,135,0.045
CUST03711,302.0,83,8,0.571
CUST03712,96.0,18,86,0.132
CUST03713,77.0,15,73,0.042
CUST03714,64.0,5,51,0.117
CUST03715,11.0,2,102,0.015
CUST03716,111.0,30,48,0.128
CUST03717,172.0,24,28,0.233
CUST03718,366.0,81,5,0.781
CUST03719,101.0,25,27,0.287
CUST03720,173.0,32,18,0.218
CUST03721,166.0,33,50,0.261
CUST03722,60.0,17,41,0.118
CUST03723,43.0,2,64,0.014
CUST03724,176.0,46,27,0.464
CUST03725,163.0,33,20,0.192
CUST03726,22.0,0,172,0.054
CUST03727,291.0,73,1,0.505
CUST03728,338.0,99,4,0.414
CUST03729,185.0,66,21,0.534
CUST03730,167.0,37,58,0.146
CUST03731,272.0,49,10,0.378
CUST03732,18.0,4,175,0.034
CUST03733,117.0,31,46,0.26
CUST03734,102.0,19,54,0.194
CUST03735,277.0,32,17,0.551
CUST03736,156.0,35,41,0.134
CUST03737,79.0,7,77,0.137
CUST03738,101.0,11,67,0.043
CUST03739,75.0,10,56,0.108
CUST03740,185.0,38,36,0.116
CUST03741,11.0,5,149,0.033
CUST03742,118.0,10,82,0.145
CUST03743,58.0,17,77,0.129
CUST03744,208.0,50,11,0.643
